id,Label,Tipo,Asignatura,Unidad,Semestre,Competencia,Nivel_Dominio_formativo,Ciclo_formativo,Nivel_Logro_Aprendizaje,Linea_formativa
158,"- Pilar solidario (sistema de pensiones solidarias, aporte previsional solidario (APS), pension maxima con aporte solidario (PMAS), aporte previsional solidario de invalidez (APSI), aporte previsional solidario de vejez (APSV) bono de invierno y por hijo nacido vivo o adoptado)",Contenido,TSO_134,2,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
159,"- El Sistema Laboral - Naturaleza de las relaciones de trabajo (contrato) - Derechos y obligaciones basicas - Despido y regimen de indemnizaciones - Servicios que entrega la Direccion del Trabajo - Proteccion al empleo: costos del despido - Seguro de Cesantia - Fijacion de salarios directa (salarios minimos, regulacion de contratos)  - Seguro Social de Accidentes del Trabajo y enfermedades Profesionales (Ley N°16.744) - Relaciones colectivas (sindicalizacion, negociacion colectiva, huelga, mediacion)",Contenido,TSO_134,2,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
160,- Desafios del Sistema de Proteccion Social en Chile - El trabajo intersectorial - Ampliacion de la participacion ciudadana - La descentralizacion - La medicion de la pobreza,Contenido,TSO_134,2,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
161,"- Los puntos criticos del sistema de pensiones - Impacto redistributivo del sistema de proteccion social y sus desafios, considerando la etapa de desarrollo que vive el pais",Contenido,TSO_134,2,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
162,RA_134_U2.2: Diferenciar las principales politicas que dan forma al sistema de proteccion social en Chile y sus conexiones con las politicas sectoriales y de promocion social,R_A,TSO_134,2,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
163,- El Sistema Mixto de Salud en Chile,Contenido,TSO_134,3,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
164,- El Seguro Publico de Salud: Fondo Nacional de Salud (FONASA),Contenido,TSO_134,3,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
165,"- Seguro social y solidario (aporte segun capacidad o subsidio estatal y beneficios segun necesidad) - Sistema de Calificaciones (Tramos A, B, C y D) - Sistemas de beneficiarios y cargas -Red publica preferente (sistema de atencion primaria, secundaria y terciaria) - Red privada - Prestamos medicos de FONASA - Convenios internacionales - Atencion a refugiados - Atencion a migrantes - Los Seguros Privados de Salud: Institutos de Normalizacion Previsional (ISAPRES) y Seguros Complementarios de Salud - Seguro privado (segun capacidad de pago y prima determinada por el riesgo individual) - Segmentacion por riesgo y nivel socioeconomico - Mercado altamente concentrado - Contratos colectivos e individuales",Contenido,TSO_134,3,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
166,"- Sistema de libre eleccion, planes con contrato preferente y contratos cerrados",Contenido,TSO_134,3,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
167,- Derechos de los afiliados,Contenido,TSO_134,3,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
168,- Rol de la Superintendencia de Salud,Contenido,TSO_134,3,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
169,- Cotizaciones y sobre cotizaciones; excedentes y excesos - Cobertura Adicional para Enfermedades Catastroficas (CAEC) - Seguros Complementarios de Salud (cobertura y polizas),Contenido,TSO_134,3,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
170,- Prestaciones GES (Garantias Explicitas de Salud),Contenido,TSO_134,3,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
171,- Ley de Urgencias y Riesgo Vita (procedimientos y beneficios),Contenido,TSO_134,3,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
172,- Ley N°20.850 Ricarte Soto (LRS) de enfermedades catastroficas,Contenido,TSO_134,3,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
173,- Desafios del Sistema de Salud en Chile - Inequidad de genero en el sistema de salud privado - Problemas de financiamiento del sistema de salud - Limitaciones en el acceso a prestaciones de salud en grupos  vulnerables con mayor carga de enfermedad - Incumplimiento de las garantais explicitas de salud (GES) - Nivel de resolucion de la atencion primaria - Derechos y deberes de los pacientes,Contenido,TSO_134,3,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
174,- Prestaciones del seguro publico y los seguros privados de salud y distincion del impacto que provoca este sistema mixto en las inequidades sanitarias del pais,Contenido,TSO_134,3,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
175,RA_134_U3.1: Distinguir la institucionalidad y los servicios que ofrece el seguro publico y privado de salud y sus implicancias para la poblacion mas vulnerable del pais,R_A,TSO_134,3,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
176,"- El Sistema de Proteccion Social a la Infancia Chile Crece Contigo (en MIDESO y MINSAL) - Fundamentos del Sistema de Proteccion Social a la Infancia Chile Crece Contigo (politica basada en evidencia) - Programa educativo masivo, espacios informativos, reformas legislativas - Programa de apoyo al desarrollo biopsicosocial - Pauta de riesgo psicosocial - Visita domiciliaria integral y su importancia para el trabajo social - Programa de apoyo al recien nacido - Prestaciones de acceso preferente - Educacion de adultos “Nadie es perfecto""",Contenido,TSO_134,3,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
177,"RA_134_U3.2: Distinguir el funcionamiento del Sistema Chile Crece Contigo, visibilizando los aprendizajes y desafios que implica su implementacion",R_A,TSO_134,3,3,4,Intermedio,Basico,N4-Analizar,Politicas Sociales
178,- La gestion social como mecanismo de estructuracion de la intervencion.,Contenido,TSO_135,1,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
179,- La busqueda de la excelencia y la calidad de la gestion.,Contenido,TSO_135,1,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
180,"- Introduccion a la relacion entre gestion social e intervencion en sus distintos niveles: Politicas, Planes, Programas, Proyectos.",Contenido,TSO_135,1,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
181,"- La relacion entre gestion social e intervencion en sus distintos momentos (diagnostico, diseño, ejecucion, seguimiento, evaluacion).",Contenido,TSO_135,1,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
182,- Los sistemas de planificacion social en America Latina y en Chile.,Contenido,TSO_135,1,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
183,- Gestion social como principio ordenador de la intervencion.,Contenido,TSO_135,1,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
184,- Gestion Social y su relacion con Aprendizaje y Servicio: Una forma innovadora de intervenir.,Contenido,TSO_135,1,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
185,RA_135_U1.1:  Identificar las definiciones relacionadas con la gestion social y como se ubica esta en el contexto global de planeamiento social en America Latina y Chile.,R_A,TSO_135,1,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
186,- Cultura latinoamericana y cultura organizacional.,Contenido,TSO_135,1,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
187,- Conceptos generales de gestion en organizaciones.,Contenido,TSO_135,1,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
188,- La relacion entre la sociedad y las organizaciones.,Contenido,TSO_135,1,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
189,"- Actores de la gestion social: Estado, Sociedad Civil, Tercer Sector, Privados.",Contenido,TSO_135,1,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
190,- Elaboracion y planificacion de intervenciones en contextos institucionales.,Contenido,TSO_135,1,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
191,"- Analisis de la gestion de las estructuras o los procesos organizacionales que influyen en la gestion social: - Estructuras organizacionales - Poder, liderazgo y decisiones - Equipos de trabajo - Comunicacion - Conflicto - Cambio organizacional",Contenido,TSO_135,1,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
192,RA_135_U1.2: Situar la gestion social en los distintos tipos de organizaciones en las que se desarrolla.,R_A,TSO_135,1,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
193,- Principios de la planificacion social.,Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
194,- Conceptos de plan y estrategia.,Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
195,- La reflexion y accion estrategica,Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
196,- El proceso de planeamiento,Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
197,- Toma de decisiones de planificacion.,Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
198,- Gestion social y los diversos componentes de la planificacion.,Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
199,- El proceso de planificacion: - Antecedentes - Objetivos - Actividades - Recursos,Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
200,- Planificacion de una respuesta desde la Gestion Social en el contexto del A+S con la organizacion. El Socio Comunitario. Caracteristicas.,Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
201,"RA_135_U2.1: Listar los principios, niveles y procesos de planificacion social.",R_A,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
202,- Las logicas para organizar la gestion social,Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
203,"- Enfoques de planeamiento: - Teoria de la Accion - Situacional - Interactivo - Normativo - Pensamiento estrategico - Analisis estrategico: - Situacion, problema y analisis situacional - FODA",Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
204,- Analisis de escenarios,Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
205,- Modelos de planificacion y gestion social:- Planificacion estrategica - Gestion de la Calidad - Cuadro de Mando Integral,Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
206,- Estrategias de planificacion la gestion social.,Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
207,- El diseño de una propuesta de Modelo de Gestion Social en el contexto del A+S con la organizacion.,Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
208,"RA_135_U2.2: istinguir las distintas logicas y modelos existentes para diseñar la planificacion de la gestion social, considerando los analisis estrategicos que favorezcan su correcta ejecucion.",R_A,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
209,- Gestion de recursos: - Humanos - Economicos y financieros - Materiales,Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
210,- Gestion de la informacion.,Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
211,- Gestion del aprendizaje.,Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
212,- Gestion de relaciones y redes colaborativas de intervencion social. Que son las redes y sus tipologias.,Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
213,"- Desarrollo de un mapa de redes de la organizacion en contexto del A+S - El entorno, las personas y grupos interesados. - Segmentacion y posicionamiento - Dimension estrategica - La creacion de una red: estructuracion - Instrumentos para intervenir en redes - Softwares para la construccion de mapas de redes - Gestion de la imagen",Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
214,"- Sustentabilidad en la gestion social: - Responsabilidad Social. - Valores humanos, eticos y medioambientales. - La relacion entre sustentabilidad e impacto social. - Dimensiones de la sustentabilidad: social, economica, ecologica, cultural y politica. - Construccion de mapas de redes. - Procesos involucrados en la gestion social. - Flujograma de Procesos de Gestion Social en el contexto del A+S con la organizacion (Socio Comunitario). - Mapa de redes de la Organizacion en el contexto del A+S mediante uso de Software (Diagrama de Venn, Modelo Gephi, Ecomapa)",Contenido,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
215,"RA_135_U2.3: Describir los principales procesos para llevar adelante la gestion social, incorporando el trabajo en red y la sustentabilidad como elementos que agregan valor a su desarrollo.",R_A,TSO_135,2,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
216,- ¿Como lo estamos haciendo? Las dificultades de acercarse a la propia gestion.,Contenido,TSO_135,3,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
217,- Concepto de control de gestion,Contenido,TSO_135,3,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
218,- Relacion entre control de gestion y evaluacion social.,Contenido,TSO_135,3,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
219,- La evaluacion como proceso de gestion.,Contenido,TSO_135,3,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
220,- La planificacion de la evaluacion y control de gestion.,Contenido,TSO_135,3,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
221,- El diseño del proceso de control de gestion: - Preguntas - Indicadores y estandares - Metas - Recogida de informacion - Tecnicas de evaluacion general - Proceso de control de gestion en la organizacion de A+S,Contenido,TSO_135,3,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
222,RA_135_U3.1: Distinguir el control de gestion como elemento constitutivo del sistema de evaluacion.,R_A,TSO_135,3,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
223,- Concepto y tipologias de indicadores de gestion.,Contenido,TSO_135,3,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
224,- Construccion de indicadores de gestion.,Contenido,TSO_135,3,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
225,- Panel de control de gestion.,Contenido,TSO_135,3,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
226,- El apoyo de las herramientas tecnologicas para el control de la gestion social.,Contenido,TSO_135,3,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
227,- Las audiencias a las que se dirigen los resultados.,Contenido,TSO_135,3,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
228,- Utilidad y uso de los resultados.,Contenido,TSO_135,3,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
229,RA_135_U3.2: Diseñar un sistema basico de control de gestion e indicadores orientado a la mejora efectiva de la gestion social en el marco de la Metodologia de Aprendizaje y Servicio.,R_A,TSO_135,3,4,3,Basico,Basico,N2-Comprender,Politicas Sociales
230,- La nocion de la intervencion social compleja,Contenido,TSO_114,1,5,5,Intermedio,Profesional,N3-Aplicar,Politicas Sociales
231,"- Dimensiones de la intervencion social (teorias generales de la sociedad, teorias tematicas especificas, enfoques de politica publica, enfoques de intervencion social, formas de analisis de datos, fuentes filosoficas y contexto de la intervencion)",Contenido,TSO_114,1,5,5,Intermedio,Profesional,N3-Aplicar,Politicas Sociales
232,- Intervencion social y calidad,Contenido,TSO_114,1,5,5,Intermedio,Profesional,N3-Aplicar,Politicas Sociales
233,"- El proceso de intervencion social - El diagnostico en el contexto institucional - Diseño de intervencion segun nivel de complejidad (familias, grupos sociales, comunidades, organizaciones u otros conglomerados mayores) - Implementacion del diseño de intervencion",Contenido,TSO_114,1,5,5,Intermedio,Profesional,N3-Aplicar,Politicas Sociales
234,- Seguimiento y evaluacion de los resultados,Contenido,TSO_114,1,5,5,Intermedio,Profesional,N3-Aplicar,Politicas Sociales
235,RA_114_U1.1: Distinguir las perspectivas teoricas que orientan la intervencion y las etapas de dicho proceso,R_A,TSO_114,1,5,5,Intermedio,Profesional,N3-Aplicar,Politicas Sociales
236,- Delimitacion de la intervencion,Contenido,TSO_114,1,5,5,Intermedio,Profesional,N3-Aplicar,Politicas Sociales
237,- Busqueda de evidencia (Campbell Collaboration),Contenido,TSO_114,1,5,5,Intermedio,Profesional,N3-Aplicar,Politicas Sociales
238,- El proceso de benchmarking,Contenido,TSO_114,1,5,5,Intermedio,Profesional,N3-Aplicar,Politicas Sociales
239,"- Analisis del contexto institucional (politica, programa, involucrados)",Contenido,TSO_114,1,5,5,Intermedio,Profesional,N3-Aplicar,Politicas Sociales
240,- Relacion diagnostica/diseño de la intervencion,Contenido,TSO_114,1,5,5,Intermedio,Profesional,N3-Aplicar,Politicas Sociales
241,- Medicion basal (levantamiento de indicadores) o evaluacion de la situacion inicial desde la vision y vivencias de cada uno de los actores que seran beneficiados (o no) con la intervencion.,Contenido,TSO_114,1,5,5,Intermedio,Profesional,N3-Aplicar,Politicas Sociales
242,"- Revision de la evidencia y de la literatura desde un enfoque critico y sistematico, para identificar intervenciones efectivas",Contenido,TSO_114,1,5,5,Intermedio,Profesional,N3-Aplicar,Politicas Sociales
